Transaction_ID,User_ID,Customer_Name,Gender,Age,Occupation,City,Transaction_Date,Month,Year,Expense_Category,Merchant,Expense_Amount,Monthly_Income,Budget_Allocated,Estimated_Savings,Expense_to_Income_Percent,Payment_Method,Transaction_Status,Recurring_Expense,Credit_Score,User_Rating,Budget_Risk_Level
3499,USR103499,Pratyush Soman,Female,39.0,Business Owner,Mumbai,2024-11-08,November,2024.0,Travel,IndiGo,2193.0,45204.0,29972.23,36106.0,4.85,Credit Card,Completed,No,425.0,3.8,Low
3500,USR100029,Qarin Dhingra,Female,38.0,Teacher,Pune,2024-07-31,June,2024.0,Food,Pharmacy,5322.0,147264.0,96244.22,137083.0,7.44,UPI,Completed,No,653.0,3.4,Low
3501,USR103501,Victor Mital,Female,46.0,Teacher,Pune,2023-09-20,June,2023.0,Food,Swiggy,2154.0,32939.0,17724.7,24659.0,6.54,Cash,Completed,No,549.0,2.7,Low
3502,USR103502,Wriddhish Dewan,Female,44.0,Analyst,Chennai,2024-08-29,August,2024.0,Healthcare,Pharmacy,1916.0,80652.0,37886.25,74997.0,2.38,UPI,Completed,Yes,401.0,4.3,Low
3503,USR103503,Nathan Thaker,Male,21.0,Teacher,Pune,2023-11-15,November,2024.0,Education,Coursera,6570.0,80637.0,59270.2,47297.0,8.15,Net Banking,Completed,Yes,512.0,4.9,Low
3504,USR100029,Tanish Kashyap,Male,39.0,Doctor,Mumbai,2023-08-06,August,2023.0,Travel,IRCTC,5096.0,24167.0,12953.0,14605.0,21.09,Cash,Completed,No,477.0,3.9,Medium
3505,USR103505,Kritika Chawla,Female,39.0,Business Owner,Hyderabad,2024-02-11,December,2025.0,Insurance,HDFC Ergo,1967.0,82586.0,39907.52,76608.0,2.38,Credit Card,Pending,Yes,626.0,3.8,Low
3506,USR103506,Ekantika Saraf,Male,57.0,Designer,Pune,2024-12-26,December,2024.0,Healthcare,Apollo,1988.0,43989.0,32167.2,30007.0,4.52,Wallet,Pending,Yes,619.0,3.8,Low
3507,USR103507,Victor Virk,Female,35.0,Student,Pune,2025-06-07,June,2025.0,Food,Zomato,4922.0,149030.0,80632.8,47297.0,4.3,Debit Card,Completed,Yes,726.0,4.1,Low
3508,USR103508,Vyanjana Halder,Male,36.0,Teacher,Pune,2026-02-06,February,2026.0,Shopping,Amazon,1406.0,44869.0,33419.56,33200.0,3.13,Wallet,Completed,Yes,797.0,3.8,Low
3509,USR103509,Pranit Suri,Female,59.0,Sales Executive,Chennai,2024-09-30,September,2024.0,Entertainment,Netflix,5593.0,35153.0,25631.6,25184.0,7.44,Credit Card,Completed,No,503.0,4.8,Low
3510,USR103510,Maanas Mani,Male,41.0,Doctor,Pune,2025-12-13,December,2025.0,Travel,IRCTC,12502.0,102439.0,75781.85,80719.0,7.44,Cash,Completed,No,873.0,4.0,Low
3512,USR103512,Tanay Reddy,Male,54.0,Designer,Coimbatore,2025-11-20,June,2025.0,Insurance,HDFC Ergo,5370.0,77005.0,48376.99,64330.0,6.97,Debit Card,Completed,Yes,626.0,3.8,Low
3513,USR103513,Aarna Ratta,Male,39.0,Software Engineer,Pune,2024-04-03,April,2024.0,Utilities,Airtel,4922.0,60039.0,31104.0,54339.0,1.69,Wallet,Completed,Yes,760.0,3.7,Low
3514,USR103514,Vasudha Kala,Male,39.0,Software Engineer,Coimbatore,2024-02-11,November,2025.0,Insurance,HDFC Ergo,5179.0,100598.0,66174.75,85721.0,5.15,Debit Card,Completed,Yes,361.0,3.6,Low
3515,USR103515,Amol Chaudry,Male,19.0,Student,Pune,2024-02-06,February,2024.0,Travel,IRCTC,8978.0,60039.0,36002.97,47297.0,11.34,Debit Card,Completed,No,427.0,2.9,Low
3516,USR103516,Jeevika Merchant,Female,33.0,Software Engineer,Chennai,2024-02-11,May,2024.0,Travel,IndiGo,4922.0,60039.0,12787.11,0.0,91.81,Net Banking,Completed,No,897.0,3.0,High
3517,USR103517,Kala Rastogi,Male,59.0,Business Owner,Kochi,2026-04-20,April,2026.0,Entertainment,Netflix,1637.0,33742.0,15745.28,29034.0,4.85,Cash,Completed,Yes,881.0,3.8,Low
3518,USR103518,Logan Bobal,Female,57.0,Analyst,Pune,2025-03-04,March,2025.0,Education,Udemy,3145.0,101044.0,48389.07,87224.0,3.11,UPI,Completed,Yes,413.0,4.0,Low
3520,USR103520,Reyansh Ben,Female,40.0,Analyst,Bengaluru,2024-03-11,June,2024.0,Utilities,TNEB,5756.0,34479.0,23884.71,17265.0,16.69,Wallet,Completed,Yes,536.0,4.5,Low
3521,USR103521,Kalpit Ratta,Male,19.0,Sales Executive,Pune,2025-04-26,June,2025.0,Healthcare,Swiggy,5675.0,148869.0,95676.33,139503.0,7.44,Credit Card,Completed,Yes,742.0,4.6,Low
3522,USR103522,Utkarsh Bala,Male,30.0,Analyst,Bengaluru,2023-04-06,April,2023.0,Rent,Swiggy,10360.0,23701.0,11671.44,8129.0,43.71,Wallet,Completed,Yes,504.0,2.5,High
3523,USR103523,Shravya Sahni,Female,47.0,Designer,Pune,2024-02-11,July,2025.0,Healthcare,Pharmacy,3648.0,148342.0,92838.14,135102.0,2.46,Cash,Completed,Yes,895.0,4.4,Low
3524,USR103524,Pratyush Soman,Male,39.0,Teacher,Pune,2026-03-21,March,2024.0,Food,Restaurant,5832.0,77277.0,38848.94,69063.0,7.55,Debit Card,Completed,No,697.0,3.8,Low
3525,USR103525,Onkar Sarkar,Female,53.0,Teacher,Delhi,2024-09-28,September,2024.0,Entertainment,PVR,2153.0,98254.0,36600.59,91775.0,2.19,Wallet,Completed,No,575.0,3.8,Low
3527,USR103527,Ekaja Shankar,Male,39.0,Doctor,Chennai,2025-10-14,October,2025.0,Transport,Uber,3692.0,22209.0,13170.69,16480.0,16.62,Wallet,Completed,Yes,566.0,2.7,Low
3529,USR103529,Amaira Sabharwal,Female,39.0,Designer,Kochi,2024-05-10,May,2024.0,Food,Zomato,3090.0,43463.0,20937.63,47297.0,7.11,Wallet,Completed,Yes,864.0,5.0,Low
3530,USR103530,Jagdish Sahni,Male,46.0,Designer,Hyderabad,2023-04-26,April,2024.0,Food,Restaurant,1775.0,99658.0,72789.59,87289.0,1.78,Wallet,Completed,Yes,871.0,3.8,Low
3531,USR103531,Pratyush Soman,Male,27.0,Teacher,Hyderabad,2024-05-27,May,2024.0,Food,Udemy,1655.0,150814.0,101555.24,145124.0,1.1,UPI,Completed,Yes,626.0,4.5,Low
3532,USR103532,Hiral Karnik,Female,31.0,Business Owner,Hyderabad,2026-07-23,June,2026.0,Healthcare,Apollo,1453.0,26372.0,13888.66,18188.0,5.51,Net Banking,Completed,Yes,410.0,3.9,Low
3533,USR103533,Naksh Sibal,Female,58.0,Student,Coimbatore,2026-04-20,April,2026.0,Food,Restaurant,188.0,81131.0,44679.89,74829.0,0.23,Net Banking,Completed,No,499.0,2.6,Low
3534,USR103534,Azaan Grewal,Female,45.0,Student,Kochi,2024-05-14,May,2024.0,Utilities,TNEB,2828.0,147013.0,77625.97,140511.0,1.92,Wallet,Completed,Yes,556.0,3.8,Low
3535,USR103535,Oviya Sarkar,Female,26.0,Analyst,Delhi,2023-07-28,June,2023.0,Utilities,TNEB,2260.0,102459.0,55208.21,98143.0,7.44,Net Banking,Completed,Yes,442.0,4.9,Low
3537,USR103537,Tarak Mane,Male,41.0,Teacher,Chennai,2024-03-25,June,2024.0,Shopping,Amazon,5449.0,60039.0,49967.48,67258.0,6.9,Wallet,Completed,Yes,645.0,3.2,Low
3538,USR103538,Darpan Dey,Male,47.0,Sales Executive,Kochi,2024-02-11,June,2023.0,Shopping,Flipkart,4113.0,58003.0,40515.37,45255.0,7.09,Wallet,Completed,No,626.0,3.6,Low
3539,USR103539,Pratyush Soman,Male,54.0,Business Owner,Hyderabad,2024-07-18,July,2024.0,Food,Swiggy,2948.0,36779.0,21317.88,47297.0,8.02,Credit Card,Completed,Yes,828.0,3.7,Low
3540,USR100029,Yash Tella,Male,28.0,Teacher,Kochi,2026-03-16,March,2026.0,Utilities,Swiggy,6584.0,81131.0,44670.06,47297.0,8.12,Net Banking,Completed,Yes,727.0,2.6,Low
3541,USR100029,Yutika Walla,Male,21.0,Teacher,Kochi,2024-05-22,May,2024.0,Food,Metro,6572.0,149700.0,71237.78,132606.0,4.39,Credit Card,Completed,Yes,760.0,4.0,Low
3542,USR103542,Siddharth Saha,Female,41.0,Software Engineer,Mumbai,2023-09-02,September,2023.0,Entertainment,PVR,4922.0,147996.0,69370.32,134427.0,1.8,Net Banking,Completed,Yes,836.0,3.0,Low
3544,USR103544,Upma Natt,Male,50.0,Software Engineer,Pune,2026-04-06,April,2026.0,Transport,Metro,4629.0,36132.0,16335.87,25788.0,12.81,Credit Card,Completed,Yes,866.0,4.7,Low
3545,USR103545,Kalpit Suresh,Female,32.0,Business Owner,Pune,2024-08-25,June,2024.0,Shopping,Reliance,4922.0,62959.0,43481.32,51033.0,6.79,Credit Card,Failed,No,552.0,3.2,Low
3546,USR103546,Henry Chacko,Female,37.0,Analyst,Hyderabad,2024-10-06,October,2024.0,Shopping,Swiggy,4650.0,60039.0,15248.71,20076.0,7.44,Debit Card,Completed,Yes,649.0,4.8,Low
3547,USR100029,Anika Shenoy,Male,60.0,Teacher,Bengaluru,2023-08-27,August,2023.0,Shopping,Reliance,686.0,151717.0,36600.59,147622.0,0.45,Credit Card,Completed,Yes,476.0,4.8,Low
3548,USR100029,Ojasvi Bose,Male,47.0,Doctor,Bengaluru,2023-08-11,August,2023.0,Shopping,Flipkart,6366.0,23978.0,14614.88,11334.0,26.55,Wallet,Completed,Yes,830.0,3.7,Medium
3549,USR103549,Timothy Shroff,Male,37.0,Software Engineer,Bengaluru,2025-01-10,January,2025.0,Healthcare,Apollo,5886.0,36857.0,26041.89,27524.0,15.97,Debit Card,Failed,No,548.0,4.5,Low
3550,USR103550,Dalaja Chandra,Female,35.0,Teacher,Coimbatore,2024-08-13,August,2024.0,Insurance,LIC,7147.0,62146.0,36600.59,43865.0,11.5,Credit Card,Pending,Yes,484.0,3.8,Low
3552,USR103552,Manbir Tandon,Female,31.0,Sales Executive,Mumbai,2025-02-15,February,2025.0,Travel,IRCTC,12515.0,34480.0,17909.57,17514.0,36.3,Wallet,Completed,Yes,721.0,2.7,Medium
3553,USR103553,Ekantika Rout,Female,40.0,Analyst,Coimbatore,2024-02-11,April,2025.0,Utilities,Jio,7883.0,61081.0,32678.9,46977.0,7.44,Wallet,Completed,Yes,867.0,3.5,Low
3555,USR103555,Dalaja Saraf,Female,38.0,Doctor,Coimbatore,2023-11-26,November,2023.0,Food,Swiggy,4468.0,60039.0,36600.59,137276.0,7.44,Net Banking,Completed,No,834.0,4.1,Low
3557,USR103557,Zarna Palla,Female,39.0,Student,Chennai,2026-01-15,January,2026.0,Rent,Apartment,6130.0,60039.0,58140.93,47297.0,7.71,Cash,Completed,Yes,873.0,4.8,Low
3558,USR103558,Anirudh Sandhu,Male,45.0,Teacher,Pune,2026-06-15,June,2026.0,Utilities,Jio,7447.0,151717.0,113334.77,141051.0,4.91,Cash,Completed,Yes,557.0,4.5,Low
3559,USR100029,Pratyush Soman,Female,49.0,Designer,Pune,2023-12-03,June,2024.0,Travel,IndiGo,6711.0,99400.0,46911.99,85828.0,6.75,Cash,Completed,Yes,412.0,4.4,Low
3560,USR100029,Raagini Halder,Male,39.0,Business Owner,Coimbatore,2023-07-21,July,2023.0,Utilities,Swiggy,3379.0,148161.0,81602.19,142135.0,2.28,Net Banking,Completed,Yes,423.0,4.7,Low
3562,USR103562,Udarsh Sachar,Male,30.0,Teacher,Pune,2024-02-11,June,2023.0,Education,Coursera,4922.0,147327.0,36600.59,138153.0,1.78,Wallet,Completed,Yes,634.0,4.1,Low
3563,USR103563,Omya Dixit,Male,36.0,Teacher,Hyderabad,2024-01-22,January,2024.0,Education,Coursera,1042.0,62324.0,38361.22,47297.0,1.67,Net Banking,Completed,Yes,868.0,3.4,Low
3564,USR103564,Ladli Gola,Female,26.0,Sales Executive,Pune,2024-05-04,May,2024.0,Shopping,Amazon,7683.0,26484.0,16581.58,47297.0,29.01,Wallet,Completed,Yes,626.0,3.6,Medium
3565,USR103565,Chakradhar Pai,Female,27.0,Business Owner,Kochi,2024-11-01,June,2024.0,Shopping,Flipkart,3455.0,60039.0,57139.36,85238.0,3.5,Net Banking,Completed,Yes,657.0,4.9,Low
3566,USR103566,Meghana Randhawa,Male,50.0,Designer,Delhi,2023-10-23,October,2023.0,Food,HDFC Ergo,4082.0,35147.0,19601.15,27359.0,11.61,Wallet,Completed,Yes,471.0,2.8,Low
3567,USR103567,Bhavika Parsa,Male,60.0,Teacher,Pune,2025-03-26,March,2024.0,Shopping,Swiggy,6984.0,57487.0,35089.67,39147.0,12.15,UPI,Completed,Yes,594.0,2.6,Low
3568,USR103568,Vritti Kumer,Female,39.0,Analyst,Coimbatore,2024-08-05,August,2024.0,Food,Pharmacy,5080.0,60039.0,71059.09,93588.0,5.02,Cash,Completed,No,735.0,2.8,Low
3569,USR103569,Charita Balasubramanian,Female,33.0,Student,Chennai,2024-05-24,May,2024.0,Food,HDFC Ergo,4922.0,102571.0,73121.29,92496.0,0.46,Credit Card,Completed,Yes,576.0,3.5,Low
3570,USR103570,Riya Aurora,Female,27.0,Teacher,Pune,2024-01-18,January,2024.0,Shopping,Reliance,2183.0,25045.0,13785.5,11526.0,8.72,Debit Card,Completed,Yes,815.0,2.9,Low
3571,USR103571,Jacob Chanda,Female,39.0,Teacher,Chennai,2023-08-31,August,2023.0,Travel,IRCTC,4942.0,32729.0,21935.35,18221.0,7.44,Debit Card,Completed,Yes,626.0,3.5,Low
3572,USR103572,Chatura Agarwal,Male,32.0,Analyst,Chennai,2026-01-11,January,2026.0,Healthcare,Pharmacy,352.0,57034.0,39944.0,48739.0,0.62,Net Banking,Completed,Yes,516.0,2.7,Low
3573,USR103573,Pratyush Soman,Female,26.0,Software Engineer,Coimbatore,2024-02-11,April,2026.0,Shopping,Flipkart,7468.0,57781.0,39147.92,38556.0,12.92,Cash,Completed,No,371.0,4.2,Low
3574,USR103574,Yamini Chahal,Female,45.0,Business Owner,Chennai,2024-02-11,April,2024.0,Food,Uber,2505.0,23376.0,16614.29,47297.0,10.72,UPI,Completed,No,354.0,4.0,Low
3575,USR103575,Pooja Soman,Female,42.0,Doctor,Kochi,2024-02-11,June,2024.0,Utilities,Jio,4922.0,152576.0,70513.7,139985.0,3.23,Debit Card,Completed,Yes,626.0,4.0,Low
3576,USR103576,Dayamai Sidhu,Female,25.0,Analyst,Pune,2025-02-01,February,2025.0,Food,Restaurant,2581.0,43442.0,25877.06,47297.0,7.44,Cash,Completed,Yes,736.0,3.6,Low
3577,USR103577,Abeer Bhandari,Female,54.0,Student,Pune,2026-07-08,July,2026.0,Insurance,Swiggy,7841.0,77886.0,39307.96,63666.0,7.44,Wallet,Completed,Yes,352.0,3.8,Low
3578,USR103578,Kavya Panchal,Male,54.0,Business Owner,Hyderabad,2024-02-10,February,2024.0,Food,Swiggy,7899.0,23846.0,12953.2,47297.0,33.13,UPI,Completed,No,721.0,4.4,Medium
3579,USR103579,Jackson Mahal,Female,39.0,Analyst,Chennai,2023-07-08,July,2023.0,Travel,IndiGo,2751.0,24019.0,17895.4,14265.0,7.44,Wallet,Completed,Yes,631.0,2.8,Low
3580,USR103580,Tanay Raman,Male,31.0,Teacher,Pune,2025-10-21,October,2025.0,Utilities,TNEB,6917.0,23262.0,17349.72,8975.0,29.74,Net Banking,Completed,Yes,843.0,3.8,Medium
3581,USR103581,Hema Sant,Female,27.0,Teacher,Chennai,2025-10-06,October,2025.0,Travel,Swiggy,8963.0,60039.0,42884.9,38935.0,15.01,Wallet,Completed,No,461.0,2.6,Low
3582,USR103582,Sara Madan,Female,39.0,Designer,Hyderabad,2024-02-11,April,2025.0,Food,Restaurant,2892.0,58688.0,39854.91,53009.0,4.93,Wallet,Completed,No,746.0,3.2,Low
3583,USR103583,Kamya Mahal,Female,39.0,Software Engineer,Bengaluru,2025-04-05,April,2025.0,Insurance,LIC,7089.0,99155.0,71719.15,88772.0,7.15,Credit Card,Completed,Yes,392.0,3.8,Low
3584,USR103584,Advika Gill,Female,24.0,Software Engineer,Kochi,2023-12-14,December,2023.0,Shopping,Swiggy,1748.0,77393.0,36600.59,71976.0,2.26,Net Banking,Completed,No,626.0,4.0,Low
3585,USR103585,Rachita Mittal,Female,47.0,Software Engineer,Pune,2023-08-28,August,2024.0,Rent,Apartment,4922.0,80401.0,44039.91,64925.0,10.17,Cash,Completed,Yes,511.0,4.1,Low
3586,USR103586,Pratyush Soman,Male,60.0,Designer,Delhi,2023-01-26,June,2023.0,Healthcare,Pharmacy,4670.0,147694.0,104646.94,47297.0,7.44,Wallet,Completed,Yes,808.0,3.3,Low
3587,USR103587,Pratyush Soman,Male,54.0,Business Owner,Hyderabad,2023-08-31,June,2023.0,Food,Restaurant,1495.0,32794.0,21739.81,47297.0,7.44,Debit Card,Completed,No,603.0,3.8,Low
3588,USR103588,Ati Sarraf,Female,43.0,Teacher,Coimbatore,2023-05-29,May,2023.0,Insurance,Swiggy,6401.0,100369.0,70692.33,91631.0,7.44,Cash,Completed,Yes,365.0,2.8,Low
3589,USR103589,Brinda Mishra,Male,39.0,Designer,Pune,2026-02-16,February,2026.0,Food,Swiggy,4922.0,79979.0,53525.0,76964.0,0.9,Credit Card,Completed,Yes,476.0,3.8,Low
3590,USR103590,Hredhaan Nigam,Male,23.0,Teacher,Kochi,2024-04-23,April,2024.0,Food,LIC,608.0,148147.0,71307.4,143308.0,0.41,Debit Card,Completed,Yes,646.0,3.8,Low
3591,USR103591,Pratyush Soman,Male,57.0,Teacher,Coimbatore,2023-08-20,August,2023.0,Utilities,Jio,2752.0,101664.0,62197.41,93288.0,2.71,Net Banking,Completed,Yes,800.0,3.3,Low
3592,USR103592,Neelima Murty,Female,29.0,Software Engineer,Bengaluru,2026-02-06,February,2026.0,Utilities,Swiggy,2142.0,98597.0,52566.14,47297.0,2.17,Wallet,Completed,Yes,680.0,3.6,Low
3593,USR103593,Jyoti Aggarwal,Male,39.0,Teacher,Hyderabad,2023-02-19,February,2023.0,Food,Swiggy,3166.0,99949.0,62031.94,90292.0,3.17,UPI,Completed,Yes,782.0,3.5,Low
3594,USR103594,Ayushman Goswami,Male,33.0,Designer,Pune,2025-05-16,May,2025.0,Food,Restaurant,7906.0,100098.0,65075.89,85887.0,7.9,Net Banking,Completed,No,536.0,4.8,Low
3595,USR103595,Atharv Handa,Female,50.0,Sales Executive,Pune,2023-11-12,November,2023.0,Food,Pharmacy,1640.0,149783.0,83804.28,47297.0,1.09,Net Banking,Completed,Yes,709.0,3.8,Low
3597,USR103597,Tarak Swamy,Female,33.0,Business Owner,Kochi,2023-02-24,February,2024.0,Insurance,HDFC Ergo,4990.0,60039.0,39222.76,45643.0,8.64,Wallet,Completed,Yes,401.0,3.8,Low
3598,USR103598,Nihal Barman,Male,54.0,Student,Pune,2023-05-02,June,2023.0,Transport,Ola,944.0,97720.0,51476.33,85595.0,0.97,Wallet,Completed,No,775.0,3.1,Low
3599,USR103599,Jhalak Butala,Male,35.0,Business Owner,Bengaluru,2024-10-07,October,2024.0,Food,Swiggy,5968.0,34143.0,16051.12,21200.0,7.44,Debit Card,Pending,No,846.0,3.8,Low
3600,USR103600,Odika Chad,Male,36.0,Teacher,Bengaluru,2026-01-22,January,2026.0,Food,Restaurant,4577.0,37321.0,21311.6,28883.0,12.26,Net Banking,Completed,Yes,626.0,4.4,Low
3601,USR100029,Upkaar Nadkarni,Female,27.0,Sales Executive,Pune,2024-01-10,January,2024.0,Food,IRCTC,12237.0,43064.0,31899.66,19790.0,28.42,Wallet,Completed,Yes,518.0,3.8,Medium
3603,USR100029,Aayush Rama,Female,21.0,Sales Executive,Kochi,2025-04-28,April,2025.0,Insurance,HDFC Ergo,4504.0,23779.0,11115.85,14900.0,18.94,UPI,Completed,Yes,837.0,4.9,Low
3604,USR103604,Zilmil Kala,Female,60.0,Teacher,Pune,2026-06-27,June,2026.0,Food,Swiggy,4922.0,77408.0,48182.54,67358.0,3.76,Credit Card,Completed,No,365.0,4.1,Low
3605,USR103605,Pratyush Soman,Female,55.0,Analyst,Chennai,2025-04-21,April,2024.0,Food,Udemy,3926.0,148494.0,109643.09,133073.0,2.64,Credit Card,Completed,Yes,527.0,3.8,Low
3606,USR103606,Madhav Sagar,Male,60.0,Sales Executive,Kochi,2023-01-25,January,2023.0,Food,Swiggy,6609.0,102515.0,53833.21,88208.0,6.45,Cash,Completed,No,374.0,3.5,Low
3607,USR103607,Eiravati Parsa,Female,38.0,Software Engineer,Bengaluru,2025-05-02,May,2025.0,Food,Amazon,6270.0,60077.0,41269.88,42124.0,10.44,Wallet,Completed,Yes,626.0,2.7,Low
3608,USR103608,Rayaan Rajagopalan,Female,27.0,Software Engineer,Bengaluru,2024-03-27,March,2024.0,Transport,Uber,4922.0,60039.0,18167.28,12856.0,11.58,Wallet,Completed,Yes,643.0,4.1,Low
3609,USR103609,Pahal Pandey,Female,58.0,Teacher,Delhi,2024-01-25,January,2024.0,Shopping,Flipkart,4316.0,62761.0,36512.97,49969.0,6.88,Net Banking,Completed,No,730.0,4.3,Low
3610,USR103610,Viraj Varughese,Female,44.0,Teacher,Pune,2024-11-03,November,2024.0,Travel,IRCTC,2834.0,35665.0,16430.85,23060.0,7.95,Wallet,Completed,Yes,812.0,5.0,Low
3611,USR103611,Ekbal Baral,Male,28.0,Designer,Coimbatore,2023-11-03,November,2023.0,Healthcare,Apollo,1796.0,150026.0,104560.77,140657.0,1.2,Wallet,Completed,No,423.0,3.9,Low
3612,USR100029,Forum Manda,Male,19.0,Sales Executive,Chennai,2023-05-17,May,2023.0,Food,Swiggy,940.0,151791.0,86677.14,148570.0,0.62,Credit Card,Completed,Yes,783.0,3.9,Low
3613,USR103613,Pratyush Soman,Female,34.0,Teacher,Delhi,2024-02-23,February,2024.0,Food,Restaurant,1965.0,60039.0,36600.59,90162.0,2.0,Net Banking,Completed,Yes,503.0,2.9,Low
3614,USR103614,Omaja Tata,Male,26.0,Teacher,Pune,2024-10-20,October,2024.0,Food,Restaurant,797.0,59541.0,29240.26,47359.0,1.34,Wallet,Completed,Yes,430.0,3.2,Low
3616,USR103616,Girish Goyal,Male,34.0,Analyst,Pune,2023-06-15,June,2024.0,Education,Coursera,1663.0,99466.0,50886.31,90421.0,1.67,Debit Card,Completed,Yes,874.0,3.2,Low
3617,USR103617,Kevin Chakraborty,Female,25.0,Analyst,Kochi,2024-02-11,May,2023.0,Insurance,HDFC Ergo,6296.0,25523.0,14774.75,12717.0,7.44,Net Banking,Completed,Yes,567.0,4.1,Medium
3618,USR103618,Pratyush Soman,Male,19.0,Teacher,Pune,2024-05-19,May,2024.0,Food,Swiggy,3372.0,101361.0,62852.28,87081.0,3.33,UPI,Completed,Yes,597.0,2.7,Low
3620,USR103620,Wyatt Thakkar,Female,39.0,Business Owner,Pune,2023-12-31,December,2023.0,Shopping,Amazon,6753.0,99756.0,48012.09,82619.0,6.77,Debit Card,Completed,No,486.0,2.9,Low
3622,USR103622,Dalaja Dara,Male,39.0,Student,Coimbatore,2025-04-21,April,2025.0,Healthcare,Pharmacy,2445.0,33540.0,17929.75,20958.0,7.29,Wallet,Completed,Yes,429.0,4.2,Low
3625,USR103625,Sara Dani,Female,29.0,Doctor,Mumbai,2023-09-29,September,2024.0,Entertainment,Netflix,4681.0,22172.0,13209.35,13448.0,21.11,UPI,Completed,Yes,385.0,3.8,Medium
3626,USR103626,Libni Behl,Male,23.0,Software Engineer,Coimbatore,2024-07-30,June,2024.0,Food,Restaurant,370.0,60039.0,56012.4,78562.0,0.45,Net Banking,Completed,No,497.0,2.9,Low
3627,USR103627,Daksha Sant,Male,39.0,Teacher,Pune,2024-05-01,May,2024.0,Insurance,LIC,5553.0,47821.0,25994.01,47297.0,11.61,Net Banking,Completed,Yes,865.0,2.8,Low
3628,USR103628,Pratyush Soman,Male,56.0,Designer,Bengaluru,2024-01-14,January,2024.0,Transport,Metro,2591.0,100734.0,58666.54,95788.0,2.57,Cash,Completed,Yes,390.0,4.7,Low
3629,USR103629,Frado Kara,Male,39.0,Designer,Kochi,2024-02-13,February,2024.0,Transport,Swiggy,1043.0,101403.0,48949.92,92062.0,7.44,Wallet,Completed,Yes,781.0,4.6,Low
3630,USR103630,Pratyush Soman,Male,42.0,Business Owner,Pune,2026-06-29,June,2026.0,Food,Zomato,5463.0,33104.0,24589.26,23396.0,16.5,UPI,Completed,Yes,664.0,3.1,Low
3631,USR103631,Maanav Dutt,Female,59.0,Software Engineer,Pune,2026-01-09,January,2026.0,Transport,Metro,1049.0,100710.0,67760.73,47297.0,1.04,Net Banking,Completed,Yes,542.0,3.8,Low
3632,USR103632,Pratyush Soman,Female,53.0,Analyst,Hyderabad,2023-07-06,July,2023.0,Utilities,Jio,3800.0,60802.0,38222.83,49875.0,7.44,UPI,Completed,Yes,564.0,3.7,Low
3633,USR100029,Odika Ratta,Female,39.0,Student,Chennai,2024-08-10,August,2024.0,Food,Uber,7647.0,35414.0,36600.59,18532.0,21.59,Wallet,Completed,No,626.0,3.8,Medium
3635,USR103635,Dalbir Thakkar,Male,23.0,Teacher,Chennai,2024-02-11,April,2025.0,Food,Restaurant,4922.0,60039.0,11181.28,13771.0,21.8,Net Banking,Completed,No,425.0,3.9,Low
3636,USR103636,Bhavika Mani,Male,52.0,Student,Coimbatore,2026-06-05,June,2026.0,Insurance,HDFC Ergo,3409.0,149208.0,101915.29,141413.0,2.28,Wallet,Completed,Yes,711.0,4.9,Low
3639,USR103639,Gavin Krishnamurthy,Female,57.0,Teacher,Mumbai,2024-02-11,July,2024.0,Education,Coursera,2978.0,32670.0,19235.53,21891.0,9.12,Credit Card,Completed,Yes,636.0,3.4,Low
3640,USR103640,Ekavir Srinivas,Female,54.0,Teacher,Kochi,2026-01-11,January,2026.0,Rent,Apartment,4922.0,79009.0,36600.59,47297.0,6.99,Cash,Completed,Yes,641.0,3.8,Low
3641,USR103641,Pratyush Soman,Female,31.0,Sales Executive,Bengaluru,2025-03-28,March,2025.0,Education,Udemy,4922.0,60039.0,18054.73,47297.0,2.64,Cash,Completed,Yes,833.0,4.4,Low
3642,USR103642,Dalaja Parmer,Female,31.0,Software Engineer,Pune,2024-05-17,May,2024.0,Transport,Metro,2693.0,46933.0,36600.59,38606.0,7.44,UPI,Pending,No,626.0,4.4,Low
3643,USR103643,Vihaan Modi,Male,55.0,Software Engineer,Hyderabad,2024-02-11,January,2024.0,Food,Swiggy,7049.0,99210.0,48389.95,84220.0,7.44,Credit Card,Completed,No,461.0,3.1,Low
3644,USR103644,Pratyush Soman,Female,57.0,Doctor,Mumbai,2024-05-09,May,2024.0,Healthcare,Pharmacy,3113.0,22589.0,13957.98,9663.0,7.44,Net Banking,Completed,No,626.0,3.6,Low
3645,USR103645,Orinder Sankaran,Female,20.0,Designer,Coimbatore,2023-10-13,October,2023.0,Shopping,Amazon,2004.0,150216.0,36600.59,140942.0,1.33,Wallet,Completed,Yes,626.0,3.8,Low
3646,USR103646,Aahana Srivastava,Female,35.0,Business Owner,Coimbatore,2025-09-17,September,2025.0,Shopping,Amazon,4922.0,82616.0,36600.59,73718.0,5.22,UPI,Completed,Yes,376.0,4.0,Low
3647,USR100029,Harsh Hayer,Male,23.0,Designer,Kochi,2025-04-05,April,2025.0,Shopping,Flipkart,6210.0,25116.0,11632.63,14898.0,24.73,Wallet,Completed,Yes,362.0,3.8,Medium
3649,USR103649,Urishilla Barad,Male,58.0,Teacher,Bengaluru,2024-02-11,February,2023.0,Insurance,HDFC Ergo,4922.0,152665.0,98264.0,141769.0,3.72,Net Banking,Completed,Yes,514.0,4.2,Low
